:~# cpuloadget cpu0=100 cpu1=100 &
:~# phc2sys -s CLOCK_REALTIME -c eth0 -m -O 0 > /dev/null &
:~# ./ltest -i eth0 -u 380 -d rx -n 100000 -t > 8_am572_rt_rx_udp_load_noprio_noaff.txt

udp port 380 100000 packets
TI -rt kernel 4.9, rt SDK, applied one fix to allow s/w timestamping
am572x idk board: ARM Cortex A15, am5728 sitara SoC (2CPUs),
CPU freq = 1GHz, system counter freq = 6MHz (162ns), PHC freq = ~270MHz, driver - cpsw

cpuload 100% + phc2sys
no priority regulation
no cpu affinity

SIOCSHWTSTAMP: tx_type 0 requested, got 0; rx_filter 7 requested, got 12
-----------------------------------------|
CLOCK_REALTIME info:
Declared resolution: 1ns
Average access resolution: 585.6ns
CLOCK_REALTIME count: 1 2 3
-----------------------------------------|
PHC info:
Declared resolution: 1ns
Average access resolution: 618ns
PHC count: 1 2 3
-----------------------------------------|
PHC vs CLOCK MONOTONIC= 0s 617us
-----------------------------------------|
setting ts_flags: 0x58
new ts_flags: 0x58

driver latency, us (wire -> net subsystem): packets 0:(none)

stack latency, us (net subsystem -> app): packets 100000:
------------------------------------------------------------------------------------------------------------------------------------------------
          54.168 |          36.925 |          31.232 |          31.232 |          32.533 |          33.022 |         6159.05 |          32.208 |
          32.534 |          29.768 |          30.582 |          31.232 |          30.744 |           29.93 |          30.419 |          31.394 |
          30.419 |          30.907 |          35.624 |          31.557 |          32.534 |          30.744 |          30.744 |          37.901 |
          30.744 |          32.208 |          32.533 |          30.418 |          30.256 |          30.093 |          30.582 |          30.744 |
          30.907 |          30.907 |          31.557 |          30.256 |          30.907 |          30.256 |          30.582 |          31.069 |
          30.744 |          33.184 |          30.744 |          30.907 |          30.419 |          32.371 |          29.768 |          30.418 |
          29.117 |          30.093 |          29.931 |          29.768 |          30.094 |          30.907 |           29.28 |          32.045 |
          28.792 |          29.606 |          29.442 |          32.696 |          32.045 |          44.082 |          31.069 |          30.581 |
           29.93 |          30.256 |          32.046 |          30.581 |          30.256 |           29.28 |          29.443 |          30.094 |
           29.93 |          30.906 |          29.443 |          30.256 |          31.883 |          33.835 |          30.419 |          30.419 |
          30.419 |          29.605 |          30.744 |          30.581 |          30.094 |          29.443 |          30.256 |          30.419 |
          29.117 |           31.72 |          30.093 |          29.442 |          30.581 |          30.419 |          30.418 |          32.208 |
