:~# cpuloadget cpu0=100 cpu1=100 &
:~# phc2sys -s CLOCK_REALTIME -c eth0 -m -O 0 > /dev/null &
:~# ./ltest -i eth0 -u 380 -l 512 -d tx -n 100000 -s 100 -a 192.168.2.1 -t > 6_k2g_rt_tx_udp_load_noprio_noaff.txt

pps = 100
UDP port 380, size 512
100000 packets
TI -rt kernel 4.9, rt SDK
k2g board: ARM Cortex A15 (1CPU),
CPU freq = 600MHz, sys counter freq = 24MHz (41ns), PHC freq = ~270MHz, driver - netcp

cpuload 100% + phc2sys
no priority regulation
no cpu affinity

SIOCSHWTSTAMP: tx_type 1 requested, got 1; rx_filter 0 requested, got 0
-----------------------------------------|
CLOCK_REALTIME info:
Declared resolution: 1ns
Average access resolution: 425.2ns
CLOCK_REALTIME count: 1 2 3
-----------------------------------------|
PHC info:
Declared resolution: 1ns
Average access resolution: 1108.2ns
PHC count: 1 2 3
-----------------------------------------|
PHC vs CLOCK MONOTONIC= 0s 4us
-----------------------------------------|
setting ts_flags: 0x53
new ts_flags: 0x53

driver latency, us (net subsystem -> wire): packets 0:(none)

stack latency, us (app -> some palce in Eth card driver): packets 100000:
------------------------------------------------------------------------------------------------------------------------------------------------
          89.625 |          46.375 |          35.709 |          33.916 |          29.584 |          29.292 |          28.125 |          28.875 |
           27.75 |          66.333 |          38.584 |          33.042 |          28.334 |          28.667 |          29.333 |          27.834 |
          28.583 |          28.917 |          50.166 |          36.625 |          30.917 |          36.209 |          29.416 |          28.083 |
           28.25 |          28.666 |          27.666 |          27.125 |          27.083 |          27.834 |          31.583 |              28 |
          28.625 |          30.792 |          27.375 |            27.5 |          27.333 |          27.959 |          27.167 |          33.791 |
          28.667 |          29.083 |          27.333 |          37.125 |          30.125 |          27.833 |            27.5 |              32 |
          28.166 |          27.167 |          28.292 |          27.125 |           28.25 |              28 |          28.292 |          28.084 |
          28.333 |          27.625 |          27.709 |          27.208 |          27.542 |          27.583 |          27.417 |          27.458 |
          27.167 |          27.542 |          27.417 |          27.292 |          58.459 |          40.792 |          33.833 |          36.833 |
            30.5 |          32.833 |          30.541 |          28.416 |          27.334 |            31.5 |          28.291 |          28.125 |
          27.916 |              28 |          29.167 |          27.458 |          27.791 |          27.375 |          27.208 |          27.375 |
          27.125 |          27.292 |          27.375 |          26.917 |          27.083 |           27.25 |          27.334 |          27.917 |
          27.417 |              28 |          27.542 |          29.791 |              32 |          29.292 |          27.666 |          28.459 |
          27.791 |          27.791 |          27.917 |          28.125 |          67.292 |          44.458 |          33.875 |           30.75 |
          29.583 |          29.084 |          29.583 |          28.083 |          29.792 |          27.083 |          29.209 |          28.458 |
          27.875 |          27.917 |          27.792 |          26.958 |          32.875 |          28.459 |          28.958 |          26.917 |
          27.208 |          28.208 |          27.583 |              34 |          28.084 |          27.917 |           27.75 |          27.875 |
          28.666 |              27 |          28.166 |          27.417 |              27 |          27.709 |          37.208 |            31.5 |
          28.125 |          27.209 |          27.417 |          27.333 |          27.083 |          27.417 |          30.375 |              28 |
          27.667 |          27.917 |          27.709 |          27.333 |          27.917 |           27.75 |          27.458 |          27.208 |
              28 |          27.375 |          28.333 |          28.334 |              27 |          27.583 |          29.083 |          29.041 |
          27.834 |          27.291 |          27.541 |          27.125 |          27.541 |          27.583 |          59.333 |           43.75 |
          41.875 |          36.167 |          29.792 |          28.166 |          28.042 |           27.25 |          30.833 |          29.125 |
          28.125 |              29 |            27.5 |            27.5 |          27.167 |          28.542 |            27.5 |          26.791 |
          27.125 |          26.667 |          26.916 |          27.625 |          26.959 |           28.25 |          26.791 |          32.709 |
          31.125 |          33.333 |          29.042 |          28.125 |          27.375 |          27.792 |          26.916 |          66.625 |
          44.458 |          34.459 |          31.583 |          29.625 |          28.958 |          27.833 |          27.542 |           27.25 |
          27.166 |          27.708 |          27.875 |          27.291 |          26.583 |           28.25 |          28.166 |              28 |
              27 |          28.541 |          28.791 |          33.625 |          28.833 |          27.417 |          27.958 |          27.917 |
          32.333 |          28.542 |          27.791 |           28.25 |          27.834 |          27.666 |          27.042 |          27.584 |
            27.5 |              36 |          30.041 |          28.833 |          27.833 |          30.542 |          29.167 |           28.25 |
          27.542 |            27.5 |          27.417 |          27.167 |          28.375 |          30.375 |          28.917 |          28.375 |
          28.125 |          31.916 |          29.792 |          28.834 |          27.125 |          27.459 |          28.042 |          27.375 |
              28 |          27.208 |          27.417 |          27.459 |          27.375 |          29.583 |          28.125 |          56.958 |
          37.042 |          30.833 |          33.458 |          36.625 |          30.125 |          28.375 |          27.375 |          34.042 |
          30.875 |          27.792 |          27.917 |          31.583 |          29.667 |          27.583 |          26.959 |          28.375 |
          26.458 |          26.916 |          28.625 |          27.542 |          27.458 |          26.917 |          26.916 |          27.209 |
          27.625 |          27.334 |          33.708 |          30.375 |          29.208 |          27.667 |              28 |          27.708 |
          33.625 |          28.792 |           67.75 |              42 |              33 |          30.209 |          30.166 |           27.75 |
          28.458 |          29.375 |          27.041 |          27.459 |          26.917 |          27.042 |            27.5 |          27.541 |
          27.792 |              28 |           27.75 |            26.5 |          27.709 |          27.459 |          27.416 |          27.375 |
          26.833 |          27.667 |          34.583 |            30.5 |           28.75 |          31.125 |          28.959 |          28.583 |
          27.833 |          27.542 |          27.125 |          27.666 |          40.083 |          32.084 |          30.375 |          28.208 |
          27.375 |          27.542 |          29.166 |          27.625 |          31.417 |          28.125 |          28.166 |          27.541 |
