:~# ./ltest -i eth0 -u 319 -d tx -n 100000 -s 100 -t > 1_am572_rt_tx_ptp_noload_noprio_noaff.txt
:~# phc2sys -s CLOCK_REALTIME -c eth0 -m -O 0 > /dev/null &

pps = 100
ptp sync l4 packet, size 86
100000 packets
TI -rt kernel 4.9, rt SDK, applied one fix to allow s/w timestamping
am572x idk board: ARM Cortex A15, am5728 sitara SoC (2CPUs),
CPU freq = 1GHz, system counter freq = 6MHz (162ns), PHC freq = ~270MHz, driver - cpsw

no load (except phc2sys)
no priority regulation
no cpu affinity

SIOCSHWTSTAMP: tx_type 1 requested, got 1; rx_filter 0 requested, got 0
-----------------------------------------|
CLOCK_REALTIME info:
Declared resolution: 1ns
Average access resolution: 618ns
CLOCK_REALTIME count: 1 2 3
-----------------------------------------|
PHC info:
Declared resolution: 1ns
Average access resolution: 585.6ns
PHC count: 1 2 3
-----------------------------------------|
PHC vs CLOCK MONOTONIC= 0s 11us
-----------------------------------------|
setting ts_flags: 0x53
new ts_flags: 0x53

driver latency, us (net subsystem -> wire): packets 0:(none)

stack latency, us (app -> some palce in Eth card driver): packets 0:(none)

complete latency, us: packets 100000:
------------------------------------------------------------------------------------------------------------------------------------------------
          71.369 |          40.251 |          37.186 |          40.591 |          38.942 |          37.919 |          38.162 |          39.987 |
          40.072 |          35.738 |          35.893 |          35.547 |          36.119 |           39.46 |          37.817 |          35.474 |
          36.634 |          35.199 |          35.161 |          35.185 |           37.72 |          37.845 |          35.077 |          35.705 |
          36.843 |          35.395 |           35.41 |          35.974 |          39.014 |          35.331 |          37.404 |           37.43 |
          38.787 |           38.22 |          35.314 |          44.033 |          36.573 |          35.373 |           35.37 |          36.387 |
          35.835 |          35.302 |          35.838 |          39.288 |          37.221 |          37.608 |          36.273 |          34.986 |
          38.834 |          38.897 |          35.796 |          35.673 |          36.291 |          37.282 |          35.853 |          35.411 |
           36.13 |          35.415 |          37.502 |          35.398 |          36.203 |          35.409 |          35.371 |          35.457 |
           39.05 |          35.405 |          37.364 |          37.544 |          35.655 |          35.898 |          35.956 |          35.444 |
          37.947 |          37.963 |          35.505 |          37.408 |           37.42 |          35.611 |          35.349 |           34.86 |
          36.554 |          35.454 |          35.234 |          35.495 |          35.327 |          35.525 |           35.12 |          36.884 |
          36.111 |          36.718 |          35.975 |           36.63 |          35.394 |          35.508 |          35.733 |          35.425 |
          36.017 |          35.091 |          45.295 |          35.773 |          37.257 |           37.74 |          35.354 |          34.843 |
          38.438 |          35.216 |          35.131 |          37.918 |          37.602 |          37.681 |           34.91 |          35.435 |
          36.545 |          35.789 |          35.159 |          39.517 |          35.628 |          35.536 |          35.242 |          34.846 |
          36.298 |          36.405 |          38.979 |          35.629 |          35.782 |          35.562 |          34.937 |          35.419 |
          36.248 |          35.313 |          35.693 |          35.806 |          35.641 |          35.583 |          35.426 |          35.579 |
          36.545 |          35.066 |          44.149 |          35.142 |          35.126 |          35.123 |          36.343 |           39.58 |
          38.091 |          35.548 |          35.482 |          35.924 |          35.054 |          35.593 |          36.352 |          35.313 |
          36.314 |          35.215 |          37.669 |          35.532 |          37.176 |          35.584 |          35.218 |          35.039 |
          35.788 |          35.361 |          34.995 |          35.085 |          34.992 |          35.569 |          35.547 |          35.434 |
          36.141 |          35.713 |          35.084 |          35.708 |          35.296 |          35.982 |          35.336 |           37.39 |
          35.985 |           37.18 |          35.069 |          35.278 |          35.122 |          35.063 |          35.798 |          35.296 |
          35.767 |          35.204 |          35.327 |          35.956 |          34.905 |          35.942 |          37.345 |          35.258 |
          36.182 |          37.244 |          35.556 |          36.124 |          35.481 |          35.483 |          37.581 |          35.068 |
          36.416 |          36.214 |          37.255 |          94.818 |          36.038 |          36.047 |          35.149 |          35.207 |
           36.37 |           35.61 |          35.474 |          35.043 |          37.931 |           35.47 |          35.725 |          35.361 |
          36.889 |          35.398 |          35.553 |          36.726 |          35.601 |           35.19 |          35.305 |           35.23 |
          38.381 |          35.746 |          35.285 |          35.552 |          37.395 |           35.55 |          35.581 |          35.317 |
          37.638 |          35.687 |          35.263 |          35.484 |          35.625 |           35.45 |          35.429 |          37.246 |
          36.211 |          49.115 |          35.664 |          35.647 |          35.427 |          37.597 |          35.156 |           35.74 |
